Date,el_spot_price,ef_om,gas_price,co2_price,heat
2019-08-07 10:00:00,44.47,385.216,11.107,27.11,46.42
2019-08-07 11:00:00,42.16,379.893,11.107,27.11,42.85
2019-08-07 12:00:00,42.84,374.602,11.107,27.11,42.97
2019-08-07 13:00:00,40.73,374.809,11.107,27.11,42.32
2019-08-07 14:00:00,41.15,379.055,11.107,27.11,41.43
2019-08-07 15:00:00,42.05,399.442,11.107,27.11,42.67
2019-08-07 16:00:00,44.22,416.598,11.107,27.11,42.71
2019-08-07 17:00:00,43.48,436.227,11.107,27.11,47.73
2019-08-07 18:00:00,43.15,457.115,11.107,27.11,53.85
2019-08-07 19:00:00,42.68,485.906,11.107,27.11,45.04
2019-08-07 20:00:00,41.94,491.081,11.107,27.11,43.75
2019-08-07 21:00:00,40.55,480.751,11.107,27.11,43.98
2019-08-07 22:00:00,37.64,453.446,11.107,27.11,43.88
2019-08-07 23:00:00,32.74,413.483,11.107,27.11,43.93
2019-08-08 00:00:00,31.35,391.8,11.107,27.11,43.71
2019-08-08 01:00:00,28.9,367.182,11.107,27.11,43.18
2019-08-08 02:00:00,27.97,349.989,11.107,27.11,52.08
2019-08-08 03:00:00,28.75,350.452,11.107,27.11,54.46
2019-08-08 04:00:00,32.25,368.99,11.107,27.11,53.96
2019-08-08 05:00:00,37.88,383.846,11.107,27.11,53.38
2019-08-08 06:00:00,42.76,373.07,11.107,27.11,53.05
2019-08-08 07:00:00,39.98,350.355,11.107,27.11,52.91
2019-08-08 08:00:00,37.47,315.496,11.107,27.11,44.79
2019-08-08 09:00:00,32.56,270.548,11.107,27.11,42.24
2019-08-08 10:00:00,30.46,231.507,11.107,27.11,42.67
2019-08-08 11:00:00,28.53,207.403,11.107,27.11,42.53
2019-08-08 12:00:00,28.5,196.083,11.107,27.11,42.13
2019-08-08 13:00:00,28.37,194.177,11.107,27.11,42.8
2019-08-08 14:00:00,28.7,202.642,11.107,27.11,46.8
2019-08-08 15:00:00,30.76,221.952,11.107,27.11,54.18
2019-08-08 16:00:00,35.99,264.234,11.107,27.11,52.93
2019-08-08 17:00:00,39.04,327.483,11.107,27.11,54.2
2019-08-08 18:00:00,43.05,374.607,11.107,27.11,49.19
2019-08-08 19:00:00,43.37,410.205,11.107,27.11,44.75
2019-08-08 20:00:00,43.63,431.9,11.107,27.11,44.91
2019-08-08 21:00:00,42.1,445.395,11.107,27.11,45.17
2019-08-08 22:00:00,38.12,462.089,11.107,27.11,45.72
2019-08-08 23:00:00,34.92,468.246,11.107,27.11,55.42
2019-08-09 00:00:00,34.57,464.531,11.107,27.11,55.9
2019-08-09 01:00:00,33.97,462.835,11.107,27.11,55.23
2019-08-09 02:00:00,34.06,465.978,11.107,27.11,55.39
2019-08-09 03:00:00,33.02,475.804,11.107,27.11,56.06
2019-08-09 04:00:00,35.99,491.633,11.107,27.11,55.83
2019-08-09 05:00:00,44.11,483.849,11.107,27.11,55.83
2019-08-09 06:00:00,53.92,451.009,11.107,27.11,51.59
2019-08-09 07:00:00,49.9,416.06,11.107,27.11,42.83
2019-08-09 08:00:00,43.93,385.213,11.107,27.11,42.68
2019-08-09 09:00:00,39.84,369.006,11.107,27.11,42.69
2019-08-09 10:00:00,38.38,355.467,11.107,27.11,42.81
2019-08-09 11:00:00,37.38,344.393,11.107,27.11,46.85
2019-08-09 12:00:00,35.64,338.931,11.107,27.11,53.99
2019-08-09 13:00:00,34.97,349.391,11.107,27.11,52.93
2019-08-09 14:00:00,34.96,362.721,11.107,27.11,43.16
2019-08-09 15:00:00,37.79,381.839,11.107,27.11,42.94
2019-08-09 16:00:00,40.81,406.274,11.107,27.11,50.21
2019-08-09 17:00:00,43.66,427.437,11.107,27.11,53.67
2019-08-09 18:00:00,43.4,442.583,11.107,27.11,52.97
2019-08-09 19:00:00,40.07,440.519,11.107,27.11,53.46
2019-08-09 20:00:00,37.7,414.767,11.107,27.11,44.94
2019-08-09 21:00:00,34.26,384.662,11.107,27.11,42.27
2019-08-09 22:00:00,31.26,351.64,11.107,27.11,42.7
2019-08-09 23:00:00,33.54,319.203,11.107,27.11,42.38
2019-08-10 00:00:00,29.09,301.475,11.107,27.11,42.58
2019-08-10 01:00:00,28.7,285.108,11.107,27.11,42.78
2019-08-10 02:00:00,26.9,268.998,11.107,27.11,42.69
2019-08-10 03:00:00,25.0,264.991,11.107,27.11,43.28
2019-08-10 04:00:00,20.66,256.8,11.107,27.11,49.72
2019-08-10 05:00:00,21.84,250.998,11.107,27.11,53.47
2019-08-10 06:00:00,28.41,236.145,11.107,27.11,53.17
2019-08-10 07:00:00,29.17,225.656,11.107,27.11,53.02
2019-08-10 08:00:00,26.15,199.519,11.107,27.11,52.76
2019-08-10 09:00:00,12.59,180.386,11.107,27.11,52.93
2019-08-10 10:00:00,5.34,179.607,11.107,27.11,52.68
2019-08-10 11:00:00,-4.84,169.134,11.107,27.11,47.82
2019-08-10 12:00:00,-24.75,149.643,11.107,27.11,43.02
2019-08-10 13:00:00,-49.62,145.245,11.107,27.11,42.65
2019-08-10 14:00:00,-44.98,144.898,11.107,27.11,42.83
2019-08-10 15:00:00,-19.22,150.797,11.107,27.11,43.12
2019-08-10 16:00:00,-0.02,161.858,11.107,27.11,49.95
2019-08-10 17:00:00,10.61,169.51,11.107,27.11,48.62
2019-08-10 18:00:00,26.3,191.67,11.107,27.11,48.52
2019-08-10 19:00:00,27.9,227.327,11.107,27.11,48.85
2019-08-10 20:00:00,29.09,250.533,11.107,27.11,48.47
2019-08-10 21:00:00,31.83,268.903,11.107,27.11,48.45
2019-08-10 22:00:00,28.84,247.238,11.107,27.11,48.16
2019-08-10 23:00:00,24.96,225.449,11.107,27.11,42.68
2019-08-11 00:00:00,18.58,217.906,11.107,27.11,42.73
2019-08-11 01:00:00,14.55,218.343,11.107,27.11,42.68
2019-08-11 02:00:00,12.7,223.64,11.107,27.11,42.8
2019-08-11 03:00:00,13.13,227.067,11.107,27.11,47.34
2019-08-11 04:00:00,13.62,228.981,11.107,27.11,49.02
2019-08-11 05:00:00,11.94,227.559,11.107,27.11,48.63
2019-08-11 06:00:00,9.2,224.53,11.107,27.11,48.86
2019-08-11 07:00:00,11.58,210.827,11.107,27.11,49.09
2019-08-11 08:00:00,9.48,190.182,11.107,27.11,49.45
2019-08-11 09:00:00,-0.09,172.212,11.107,27.11,50.71
2019-08-11 10:00:00,-12.01,162.267,11.107,27.11,51.16
2019-08-11 11:00:00,-32.25,162.351,11.107,27.11,52.35
2019-08-11 12:00:00,-35.75,164.451,11.107,27.11,51.33
2019-08-11 13:00:00,-9.98,171.889,11.107,27.11,49.5
2019-08-11 14:00:00,0.09,183.136,11.107,27.11,48.79
2019-08-11 15:00:00,14.14,216.178,11.107,27.11,51.63
2019-08-11 16:00:00,27.53,269.486,11.107,27.11,53.1
2019-08-11 17:00:00,35.97,331.201,11.107,27.11,52.83
2019-08-11 18:00:00,42.63,382.318,11.107,27.11,53.17
2019-08-11 19:00:00,48.71,409.845,11.107,27.11,45.48
2019-08-11 20:00:00,48.42,419.189,11.107,27.11,42.47
2019-08-11 21:00:00,40.0,423.526,11.107,27.11,42.7
2019-08-11 22:00:00,37.29,412.599,11.107,27.11,42.72
2019-08-11 23:00:00,28.79,393.792,11.107,27.11,42.7
2019-08-12 00:00:00,28.62,358.344,11.107,27.11,42.83
2019-08-12 01:00:00,28.1,336.644,11.107,27.11,42.99
2019-08-12 02:00:00,27.5,331.086,11.107,27.11,49.56
2019-08-12 03:00:00,28.1,344.495,11.107,27.11,55.09
2019-08-12 04:00:00,29.14,373.679,11.107,27.11,54.23
2019-08-12 05:00:00,39.14,386.187,11.107,27.11,54.11
2019-08-12 06:00:00,46.03,391.588,11.107,27.11,53.63
2019-08-12 07:00:00,40.52,381.618,11.107,27.11,53.39
2019-08-12 08:00:00,38.71,353.337,11.107,27.11,53.94
2019-08-12 09:00:00,36.7,317.433,11.107,27.11,47.98
2019-08-12 10:00:00,37.9,307.87,11.107,27.11,42.73
2019-08-12 11:00:00,36.18,304.031,11.107,27.11,43.06
2019-08-12 12:00:00,36.23,313.359,11.107,27.11,43.01
2019-08-12 13:00:00,37.2,330.422,11.107,27.11,42.95
2019-08-12 14:00:00,37.51,344.92,11.107,27.11,48.31
2019-08-12 15:00:00,38.71,361.689,11.107,27.11,53.75
2019-08-12 16:00:00,45.53,386.592,11.107,27.11,53.53
2019-08-12 17:00:00,60.54,417.098,11.107,27.11,54.33
2019-08-12 18:00:00,71.5,443.946,11.107,27.11,54.18
2019-08-12 19:00:00,70.6,468.035,11.107,27.11,53.85
2019-08-12 20:00:00,65.04,473.648,11.107,27.11,52.33
2019-08-12 21:00:00,44.86,472.76,11.107,27.11,43.02
2019-08-12 22:00:00,36.63,458.095,11.107,27.11,42.95
2019-08-12 23:00:00,34.97,440.397,11.107,27.11,43.59
2019-08-13 00:00:00,34.01,430.737,11.107,27.11,43.83
2019-08-13 01:00:00,33.07,419.951,11.107,27.11,43.42
2019-08-13 02:00:00,33.27,417.391,11.107,27.11,52.77
2019-08-13 03:00:00,33.19,421.171,11.107,27.11,55.14
2019-08-13 04:00:00,35.31,423.521,11.107,27.11,61.16
2019-08-13 05:00:00,43.24,427.387,11.107,27.11,63.51
2019-08-13 06:00:00,52.96,402.771,11.107,27.11,63.08
2019-08-13 07:00:00,49.97,380.164,11.107,27.11,62.47
2019-08-13 08:00:00,40.85,337.985,11.107,27.11,57.95
2019-08-13 09:00:00,37.26,303.61,11.107,27.11,54.89
2019-08-13 10:00:00,34.85,279.97,11.107,27.11,52.75
2019-08-13 11:00:00,32.1,263.592,11.107,27.11,43.07
2019-08-13 12:00:00,30.94,255.767,11.107,27.11,42.12
2019-08-13 13:00:00,29.34,252.307,11.107,27.11,50.66
2019-08-13 14:00:00,29.78,259.743,11.107,27.11,53.55
2019-08-13 15:00:00,30.87,280.537,11.107,27.11,53.83
2019-08-13 16:00:00,35.54,331.642,11.107,27.11,54.56
2019-08-13 17:00:00,38.53,386.056,11.107,27.11,54.23
2019-08-13 18:00:00,46.81,429.853,11.107,27.11,54.4
2019-08-13 19:00:00,49.94,455.699,11.107,27.11,54.64
2019-08-13 20:00:00,47.92,460.804,11.107,27.11,54.56
2019-08-13 21:00:00,41.82,463.04,11.107,27.11,54.63
2019-08-13 22:00:00,36.3,450.44,11.107,27.11,54.35
2019-08-13 23:00:00,32.39,428.198,11.107,27.11,54.57
2019-08-14 00:00:00,30.45,406.281,11.107,27.11,54.52
2019-08-14 01:00:00,28.43,400.535,11.107,27.11,54.48
2019-08-14 02:00:00,28.27,402.796,11.107,27.11,61.75
2019-08-14 03:00:00,29.68,410.011,11.107,27.11,63.94
2019-08-14 04:00:00,30.57,426.242,11.107,27.11,64.52
2019-08-14 05:00:00,38.7,445.087,11.107,27.11,63.09
2019-08-14 06:00:00,49.42,425.97,11.107,27.11,61.39
2019-08-14 07:00:00,45.84,388.943,11.107,27.11,61.17
2019-08-14 08:00:00,37.77,351.837,11.107,27.11,55.37
2019-08-14 09:00:00,35.67,297.305,11.107,27.11,54.35
2019-08-14 10:00:00,34.29,263.781,11.107,27.11,53.81
2019-08-14 11:00:00,32.02,259.167,11.107,27.11,53.69
2019-08-14 12:00:00,30.0,254.852,11.107,27.11,47.33
2019-08-14 13:00:00,31.01,254.56,11.107,27.11,41.77
2019-08-14 14:00:00,32.32,261.072,11.107,27.11,42.22
2019-08-14 15:00:00,34.05,303.924,11.107,27.11,43.23
2019-08-14 16:00:00,38.53,358.597,11.107,27.11,55.22
2019-08-14 17:00:00,49.26,406.12,11.107,27.11,53.27
2019-08-14 18:00:00,65.18,444.081,11.107,27.11,53.25
2019-08-14 19:00:00,67.93,467.846,11.107,27.11,53.25
2019-08-14 20:00:00,52.74,465.31,11.107,27.11,52.98
2019-08-14 21:00:00,39.97,456.549,11.107,27.11,53.16
2019-08-14 22:00:00,35.95,422.264,11.107,27.11,52.79
2019-08-14 23:00:00,29.15,375.55,11.107,27.11,52.64
2019-08-15 00:00:00,27.12,335.825,11.107,27.11,52.81
2019-08-15 01:00:00,25.96,314.771,11.107,27.11,52.77
2019-08-15 02:00:00,24.58,300.917,11.107,27.11,52.81
2019-08-15 03:00:00,23.18,299.413,11.107,27.11,53.29
2019-08-15 04:00:00,23.47,292.171,11.107,27.11,61.24
2019-08-15 05:00:00,26.47,287.516,11.107,27.11,65.62
2019-08-15 06:00:00,30.68,304.287,11.107,27.11,65.06
2019-08-15 07:00:00,34.47,313.062,11.107,27.11,64.88
2019-08-15 08:00:00,32.35,307.39,11.107,27.11,61.28
2019-08-15 09:00:00,30.89,295.877,11.107,27.11,61.04
2019-08-15 10:00:00,30.77,290.625,11.107,27.11,61.01
2019-08-15 11:00:00,29.93,287.34,11.107,27.11,60.85
2019-08-15 12:00:00,27.68,272.961,11.107,27.11,56.22
2019-08-15 13:00:00,27.69,262.707,11.107,27.11,53.77
2019-08-15 14:00:00,27.01,251.866,11.107,27.11,53.73
2019-08-15 15:00:00,27.01,250.254,11.107,27.11,53.73
2019-08-15 16:00:00,32.94,279.038,11.107,27.11,53.81
2019-08-15 17:00:00,36.28,313.798,11.107,27.11,57.19
2019-08-15 18:00:00,38.99,354.401,11.107,27.11,61.39
2019-08-15 19:00:00,40.91,380.934,11.107,27.11,61.16
2019-08-15 20:00:00,36.15,381.644,11.107,27.11,61.05
2019-08-15 21:00:00,35.07,373.787,11.107,27.11,60.09
2019-08-15 22:00:00,33.33,366.211,11.107,27.11,53.23
2019-08-15 23:00:00,29.83,349.685,11.107,27.11,53.74
2019-08-16 00:00:00,27.3,332.26,11.107,27.11,53.86
2019-08-16 01:00:00,26.38,326.643,11.107,27.11,54.03
2019-08-16 02:00:00,25.7,333.752,11.107,27.11,54.18
2019-08-16 03:00:00,25.65,350.448,11.107,27.11,56.87
2019-08-16 04:00:00,28.54,374.553,11.107,27.11,63.37
2019-08-16 05:00:00,34.88,405.062,11.107,27.11,67.25
2019-08-16 06:00:00,41.02,387.926,11.107,27.11,79.97
2019-08-16 07:00:00,43.93,375.414,11.107,27.11,63.8
2019-08-16 08:00:00,39.95,348.1,11.107,27.11,63.75
2019-08-16 09:00:00,36.91,315.961,11.107,27.11,58.78
2019-08-16 10:00:00,34.9,294.711,11.107,27.11,55.97
2019-08-16 11:00:00,33.06,274.08,11.107,27.11,53.61
2019-08-16 12:00:00,30.54,255.225,11.107,27.11,52.33
2019-08-16 13:00:00,28.71,250.169,11.107,27.11,43.02
2019-08-16 14:00:00,29.9,261.521,11.107,27.11,43.35
2019-08-16 15:00:00,31.04,286.14,11.107,27.11,52.4
2019-08-16 16:00:00,37.82,332.79,11.107,27.11,53.86
2019-08-16 17:00:00,46.97,381.095,11.107,27.11,54.14
2019-08-16 18:00:00,57.91,421.248,11.107,27.11,54.37
2019-08-16 19:00:00,52.37,443.383,11.107,27.11,54.08
2019-08-16 20:00:00,45.29,444.306,11.107,27.11,53.95
2019-08-16 21:00:00,36.76,423.137,11.107,27.11,54.12
2019-08-16 22:00:00,31.19,380.19,11.107,27.11,53.84
2019-08-16 23:00:00,27.58,334.289,11.107,27.11,53.25
2019-08-17 00:00:00,26.74,285.853,11.107,27.11,51.24
2019-08-17 01:00:00,22.98,265.168,11.107,27.11,49.26
2019-08-17 02:00:00,18.17,257.692,11.107,27.11,48.93
2019-08-17 03:00:00,12.77,254.646,11.107,27.11,50.02
2019-08-17 04:00:00,12.21,250.69,11.107,27.11,54.05
2019-08-17 05:00:00,18.51,245.902,11.107,27.11,54.12
2019-08-17 06:00:00,14.87,238.532,11.107,27.11,60.54
2019-08-17 07:00:00,25.13,233.015,11.107,27.11,62.94
2019-08-17 08:00:00,26.93,227.357,11.107,27.11,64.2
2019-08-17 09:00:00,26.97,218.079,11.107,27.11,64.63
2019-08-17 10:00:00,26.95,213.894,11.107,27.11,64.22
2019-08-17 11:00:00,26.8,206.153,11.107,27.11,64.22
2019-08-17 12:00:00,26.07,195.558,11.107,27.11,60.13
2019-08-17 13:00:00,24.07,190.983,11.107,27.11,54.37
2019-08-17 14:00:00,24.04,197.939,11.107,27.11,53.42
2019-08-17 15:00:00,22.97,217.682,11.107,27.11,53.55
2019-08-17 16:00:00,28.95,270.828,11.107,27.11,53.19
2019-08-17 17:00:00,33.29,315.777,11.107,27.11,53.53
2019-08-17 18:00:00,35.47,340.504,11.107,27.11,53.47
2019-08-17 19:00:00,37.95,360.299,11.107,27.11,53.66
2019-08-17 20:00:00,39.68,369.804,11.107,27.11,53.43
2019-08-17 21:00:00,36.92,376.427,11.107,27.11,53.49
2019-08-17 22:00:00,33.29,385.083,11.107,27.11,52.87
2019-08-17 23:00:00,31.8,387.52,11.107,27.11,42.55
2019-08-18 00:00:00,28.61,373.513,11.107,27.11,45.22
2019-08-18 01:00:00,28.73,374.029,11.107,27.11,54.75
2019-08-18 02:00:00,29.0,375.078,11.107,27.11,53.52
2019-08-18 03:00:00,28.94,388.78,11.107,27.11,53.95
2019-08-18 04:00:00,27.8,357.581,11.107,27.11,53.85
2019-08-18 05:00:00,28.05,351.227,11.107,27.11,53.99
2019-08-18 06:00:00,29.72,339.265,11.107,27.11,53.77
2019-08-18 07:00:00,29.04,317.954,11.107,27.11,59.91
2019-08-18 08:00:00,31.11,285.357,11.107,27.11,61.29
2019-08-18 09:00:00,28.87,239.726,11.107,27.11,61.97
2019-08-18 10:00:00,28.01,206.542,11.107,27.11,62.24
2019-08-18 11:00:00,26.66,187.754,11.107,27.11,62.31
2019-08-18 12:00:00,14.06,175.165,11.107,27.11,62.36
2019-08-18 13:00:00,8.53,174.974,11.107,27.11,62.32
2019-08-18 14:00:00,8.77,179.31,11.107,27.11,61.91
2019-08-18 15:00:00,18.25,194.578,11.107,27.11,62.15
2019-08-18 16:00:00,26.59,226.173,11.107,27.11,61.29
2019-08-18 17:00:00,31.58,277.994,11.107,27.11,56.98
2019-08-18 18:00:00,35.89,326.125,11.107,27.11,56.61
2019-08-18 19:00:00,36.69,345.451,11.107,27.11,56.61
2019-08-18 20:00:00,36.96,347.65,11.107,27.11,56.52
2019-08-18 21:00:00,36.97,361.966,11.107,27.11,56.57
2019-08-18 22:00:00,33.81,369.601,11.107,27.11,56.41
2019-08-18 23:00:00,28.64,346.895,11.107,27.11,56.58
2019-08-19 00:00:00,27.45,335.09,11.107,27.11,56.61
2019-08-19 01:00:00,26.86,325.128,11.107,27.11,59.07
2019-08-19 02:00:00,28.16,326.057,11.107,27.11,63.17
2019-08-19 03:00:00,27.06,331.846,11.107,27.11,65.56
2019-08-19 04:00:00,31.18,355.717,11.107,27.11,65.82
2019-08-19 05:00:00,36.08,382.471,11.107,27.11,69.28
2019-08-19 06:00:00,43.89,376.767,11.107,27.11,70.41
2019-08-19 07:00:00,41.87,347.242,11.107,27.11,70.54
2019-08-19 08:00:00,36.98,317.169,11.107,27.11,65.2
2019-08-19 09:00:00,34.32,281.079,11.107,27.11,58.53
2019-08-19 10:00:00,32.06,253.267,11.107,27.11,53.92
2019-08-19 11:00:00,29.9,231.548,11.107,27.11,54.07
2019-08-19 12:00:00,27.9,218.896,11.107,27.11,54.58
2019-08-19 13:00:00,27.8,220.964,11.107,27.11,54.19
2019-08-19 14:00:00,27.73,228.993,11.107,27.11,54.38
2019-08-19 15:00:00,27.28,254.901,11.107,27.11,54.62
2019-08-19 16:00:00,33.06,302.947,11.107,27.11,60.62
2019-08-19 17:00:00,38.0,363.283,11.107,27.11,62.2
2019-08-19 18:00:00,44.57,409.844,11.107,27.11,59.71
2019-08-19 19:00:00,52.19,436.646,11.107,27.11,58.31
2019-08-19 20:00:00,47.95,446.568,11.107,27.11,57.99
2019-08-19 21:00:00,40.5,461.312,11.107,27.11,57.96
2019-08-19 22:00:00,34.92,465.91,11.107,27.11,57.51
2019-08-19 23:00:00,31.38,418.366,11.107,27.11,55.31
2019-08-20 00:00:00,29.74,411.607,11.107,27.11,54.52
2019-08-20 01:00:00,29.58,403.442,11.107,27.11,54.77
2019-08-20 02:00:00,28.67,408.624,11.107,27.11,55.18
2019-08-20 03:00:00,30.08,422.957,11.107,27.11,60.55
2019-08-20 04:00:00,32.39,443.124,11.107,27.11,68.58
2019-08-20 05:00:00,38.59,453.993,11.107,27.11,71.05
2019-08-20 06:00:00,45.75,446.498,11.107,27.11,68.0
2019-08-20 07:00:00,48.31,426.061,11.107,27.11,66.18
2019-08-20 08:00:00,45.13,402.224,11.107,27.11,60.84
2019-08-20 09:00:00,39.51,378.349,11.107,27.11,58.82
2019-08-20 10:00:00,38.91,363.924,11.107,27.11,60.76
2019-08-20 11:00:00,37.93,361.764,11.107,27.11,59.19
2019-08-20 12:00:00,37.35,365.388,11.107,27.11,54.28
2019-08-20 13:00:00,37.55,373.169,11.107,27.11,54.41
2019-08-20 14:00:00,37.98,385.664,11.107,27.11,54.56
2019-08-20 15:00:00,37.82,407.402,11.107,27.11,54.71
2019-08-20 16:00:00,44.97,428.181,11.107,27.11,60.55
2019-08-20 17:00:00,50.05,459.538,11.107,27.11,61.27
2019-08-20 18:00:00,53.86,475.876,11.107,27.11,60.59
2019-08-20 19:00:00,54.28,477.56,11.107,27.11,61.94
2019-08-20 20:00:00,48.94,483.38,11.107,27.11,57.27
2019-08-20 21:00:00,40.61,491.51,11.107,27.11,56.96
2019-08-20 22:00:00,35.85,487.817,11.107,27.11,56.85
2019-08-20 23:00:00,33.07,459.713,11.107,27.11,57.16
2019-08-21 00:00:00,33.11,446.498,11.107,27.11,57.16
2019-08-21 01:00:00,32.01,442.314,11.107,27.11,57.51
2019-08-21 02:00:00,31.23,443.602,11.107,27.11,57.72
2019-08-21 03:00:00,31.93,457.012,11.107,27.11,64.86
2019-08-21 04:00:00,33.17,486.647,11.107,27.11,69.16
2019-08-21 05:00:00,42.36,498.399,11.107,27.11,68.24
2019-08-21 06:00:00,57.0,469.244,11.107,27.11,64.69
2019-08-21 07:00:00,56.11,436.844,11.107,27.11,58.09
2019-08-21 08:00:00,41.95,401.022,11.107,27.11,57.13
2019-08-21 09:00:00,38.0,356.709,11.107,27.11,56.37
2019-08-21 10:00:00,36.97,320.278,11.107,27.11,55.24
2019-08-21 11:00:00,35.72,305.971,11.107,27.11,48.0
2019-08-21 12:00:00,34.05,306.063,11.107,27.11,44.65
2019-08-21 13:00:00,33.17,315.494,11.107,27.11,44.85
2019-08-21 14:00:00,33.03,327.576,11.107,27.11,53.14
2019-08-21 15:00:00,35.79,365.091,11.107,27.11,54.79
2019-08-21 16:00:00,40.62,416.305,11.107,27.11,55.09
2019-08-21 17:00:00,50.04,465.589,11.107,27.11,59.35
2019-08-21 18:00:00,66.75,503.682,11.107,27.11,60.76
2019-08-21 19:00:00,68.91,514.328,11.107,27.11,60.66
2019-08-21 20:00:00,52.9,509.256,11.107,27.11,59.73
2019-08-21 21:00:00,44.58,517.522,11.107,27.11,60.38
2019-08-21 22:00:00,37.94,512.576,11.107,27.11,59.73
2019-08-21 23:00:00,33.26,471.313,11.107,27.11,55.33
2019-08-22 00:00:00,32.02,445.834,11.107,27.11,54.88
2019-08-22 01:00:00,30.2,427.141,11.107,27.11,54.48
2019-08-22 02:00:00,30.03,420.736,11.107,27.11,54.72
2019-08-22 03:00:00,29.41,412.857,11.107,27.11,62.8
2019-08-22 04:00:00,30.18,432.598,11.107,27.11,64.77
2019-08-22 05:00:00,36.64,450.056,11.107,27.11,64.05
2019-08-22 06:00:00,41.93,426.748,11.107,27.11,63.6
2019-08-22 07:00:00,40.64,395.284,11.107,27.11,56.28
2019-08-22 08:00:00,37.9,355.716,11.107,27.11,54.29
2019-08-22 09:00:00,34.91,320.366,11.107,27.11,53.73
2019-08-22 10:00:00,33.01,287.968,11.107,27.11,46.03
2019-08-22 11:00:00,32.01,265.092,11.107,27.11,43.45
2019-08-22 12:00:00,30.53,249.884,11.107,27.11,43.48
2019-08-22 13:00:00,31.21,250.632,11.107,27.11,43.69
2019-08-22 14:00:00,31.14,262.859,11.107,27.11,43.63
2019-08-22 15:00:00,31.94,302.843,11.107,27.11,50.97
2019-08-22 16:00:00,36.99,369.641,11.107,27.11,55.09
2019-08-22 17:00:00,42.47,441.963,11.107,27.11,54.91
2019-08-22 18:00:00,55.36,487.538,11.107,27.11,55.3
2019-08-22 19:00:00,51.81,498.45,11.107,27.11,54.86
2019-08-22 20:00:00,45.41,494.172,11.107,27.11,54.67
2019-08-22 21:00:00,38.48,496.974,11.107,27.11,55.13
2019-08-22 22:00:00,33.95,479.659,11.107,27.11,54.03
2019-08-22 23:00:00,30.28,460.257,11.107,27.11,44.17
2019-08-23 00:00:00,30.17,448.263,11.107,27.11,44.14
2019-08-23 01:00:00,30.07,449.308,11.107,27.11,44.27
2019-08-23 02:00:00,30.03,453.523,11.107,27.11,56.18
2019-08-23 03:00:00,30.38,461.432,11.107,27.11,58.46
2019-08-23 04:00:00,32.31,486.895,11.107,27.11,59.27
2019-08-23 05:00:00,40.0,493.126,11.107,27.11,57.83
2019-08-23 06:00:00,43.93,461.044,11.107,27.11,57.74
2019-08-23 07:00:00,41.0,422.573,11.107,27.11,54.48
2019-08-23 08:00:00,36.68,385.314,11.107,27.11,54.8
2019-08-23 09:00:00,34.8,349.311,11.107,27.11,48.85
2019-08-23 10:00:00,34.13,326.369,11.107,27.11,52.36
2019-08-23 11:00:00,31.95,309.203,11.107,27.11,55.39
2019-08-23 12:00:00,31.23,296.034,11.107,27.11,46.07
2019-08-23 13:00:00,30.81,296.93,11.107,27.11,43.93
2019-08-23 14:00:00,31.57,322.912,11.107,27.11,43.84
2019-08-23 15:00:00,32.28,366.198,11.107,27.11,50.91
2019-08-23 16:00:00,40.47,421.851,11.107,27.11,54.53
2019-08-23 17:00:00,48.75,467.507,11.107,27.11,54.55
2019-08-23 18:00:00,59.56,504.268,11.107,27.11,47.67
2019-08-23 19:00:00,57.77,513.254,11.107,27.11,44.46
2019-08-23 20:00:00,45.95,495.088,11.107,27.11,44.27
2019-08-23 21:00:00,36.97,483.603,11.107,27.11,44.37
2019-08-23 22:00:00,34.68,455.067,11.107,27.11,44.43
2019-08-23 23:00:00,34.07,438.518,11.107,27.11,44.08
2019-08-24 00:00:00,31.92,434.72,11.107,27.11,44.12
2019-08-24 01:00:00,30.86,443.019,11.107,27.11,44.21
2019-08-24 02:00:00,30.82,451.085,11.107,27.11,52.83
2019-08-24 03:00:00,30.03,449.953,11.107,27.11,55.61
2019-08-24 04:00:00,30.25,454.472,11.107,27.11,55.4
2019-08-24 05:00:00,32.97,452.993,11.107,27.11,55.21
2019-08-24 06:00:00,34.24,428.411,11.107,27.11,55.06
2019-08-24 07:00:00,36.29,390.069,11.107,27.11,54.68
2019-08-24 08:00:00,35.5,350.482,11.107,27.11,44.04
2019-08-24 09:00:00,29.51,288.364,11.107,27.11,44.09
2019-08-24 10:00:00,27.5,246.459,11.107,27.11,44.07
2019-08-24 11:00:00,26.83,229.568,11.107,27.11,43.65
2019-08-24 12:00:00,26.84,218.101,11.107,27.11,43.2
2019-08-24 13:00:00,27.01,222.618,11.107,27.11,43.27
2019-08-24 14:00:00,28.03,243.209,11.107,27.11,43.34
2019-08-24 15:00:00,28.03,272.184,11.107,27.11,43.52
2019-08-24 16:00:00,33.29,331.413,11.107,27.11,43.29
2019-08-24 17:00:00,36.93,375.89,11.107,27.11,43.94
2019-08-24 18:00:00,42.39,407.8,11.107,27.11,44.01
2019-08-24 19:00:00,38.75,417.889,11.107,27.11,43.9
2019-08-24 20:00:00,36.29,404.711,11.107,27.11,43.64
2019-08-24 21:00:00,34.95,388.866,11.107,27.11,43.5
2019-08-24 22:00:00,31.67,369.821,11.107,27.11,42.76
2019-08-24 23:00:00,29.08,371.174,11.107,27.11,43.17
2019-08-25 00:00:00,28.65,376.291,11.107,27.11,43.3
